date,Real Middle Band,Real Upper Band,Real Lower Band
2015-11-17,113.8696,121.5597,106.1795
2015-11-16,113.6934,121.8613,105.5255
2015-11-13,113.5532,121.9684,105.1379
2015-11-12,113.5583,121.971,105.1457
2015-11-11,113.5465,121.9489,105.1441
2015-11-10,113.553,121.964,105.142
2015-11-09,113.5595,121.981,105.138
2015-11-06,113.4827,121.7292,105.2361
2015-11-05,113.3842,121.4044,105.3639
2015-11-04,113.2895,121.0826,105.4964
2015-11-03,113.1477,120.604,105.6914
2015-11-02,113.1002,120.3492,105.8511
2015-10-30,113.0058,119.9737,106.038
2015-10-29,112.933,119.7167,106.1493
2015-10-28,112.8475,119.3704,106.3246
2015-10-27,112.7703,119.094,106.4467
2015-10-26,112.8352,119.3084,106.3619
2015-10-23,112.9355,119.7356,106.1354
2015-10-22,112.9903,120.0364,105.9443
2015-10-21,113.1152,120.5871,105.6432
2015-10-20,113.2755,121.1954,105.3556
2015-10-19,113.4255,121.7097,105.1413
2015-10-16,113.6383,122.3808,104.8958
2015-10-15,113.8737,123.072,104.6753
2015-10-14,114.0963,123.7256,104.467
2015-10-13,114.4387,124.9142,103.9631
2015-10-12,114.7767,126.1581,103.3952
2015-10-09,115.077,127.0433,103.1107
2015-10-08,115.3502,127.7735,102.9268
2015-10-07,115.6388,128.3075,102.9701
2015-10-06,115.886,128.7431,103.0289
2015-10-05,116.1252,129.1655,103.0849
2015-10-02,116.3335,129.4249,103.2421
2015-10-01,116.495,129.5276,103.4624
2015-09-30,116.7115,129.7089,103.7141
2015-09-29,116.968,130.0563,103.8797
2015-09-28,117.2503,130.3749,104.1258
2015-09-25,117.4837,130.7548,104.2125
2015-09-24,117.6818,131.1352,104.2284
2015-09-23,117.8556,131.4346,104.2765
2015-09-22,118.0257,131.679,104.3725
2015-09-21,118.2482,132.0273,104.4692
2015-09-18,118.4531,132.4096,104.4966
2015-09-17,118.6974,132.8075,104.5874
2015-09-16,118.9159,133.1289,104.7029
2015-09-15,119.1026,133.4724,104.7328
2015-09-14,119.2746,133.7518,104.7974
2015-09-11,119.4841,134.089,104.8792
2015-09-10,119.7022,134.3764,105.0281
2015-09-09,119.9527,134.6445,105.261
2015-09-08,120.2322,134.805,105.6595
2015-09-04,120.4799,135.0107,105.9492
2015-09-03,120.8019,135.1802,106.4236
2015-09-02,121.1104,135.374,106.8468
2015-09-01,121.3617,135.5294,107.1941
2015-08-31,121.6964,135.5034,107.8894
2015-08-28,121.9612,135.6817,108.2408
2015-08-27,122.2291,135.8893,108.5689
2015-08-26,122.5157,136.1042,108.9273
2015-08-25,122.8536,136.1546,109.5525
2015-08-24,123.3002,135.7781,110.8223
2015-08-21,123.7528,135.1974,112.3083
2015-08-20,124.1865,134.8137,113.5593
2015-08-19,124.5097,134.8907,114.1288
2015-08-18,124.7532,134.9145,114.592
2015-08-17,125.0206,135.1432,114.898
2015-08-14,125.2577,135.299,115.2165
2015-08-13,125.4927,135.3101,115.6754
2015-08-12,125.7414,135.2492,116.2336
2015-08-11,125.9906,135.1622,116.819
2015-08-10,126.2452,134.845,117.6455
2015-08-07,126.3991,134.8554,117.9427
2015-08-06,126.5739,134.5431,118.6047
2015-08-05,126.7528,134.1476,119.3581
2015-08-04,126.9348,133.7149,120.1547
2015-08-03,127.1512,133.1292,121.1732
2015-07-31,127.2648,132.8204,121.7093
2015-07-30,127.3267,132.6947,121.9586
2015-07-29,127.3838,132.6107,122.157
2015-07-28,127.479,132.589,122.369
2015-07-27,127.5718,132.582,122.5616
2015-07-24,127.6115,132.5053,122.7177
2015-07-23,127.6805,132.5133,122.8477
2015-07-22,127.7705,132.6133,122.9277
2015-07-21,127.8943,132.8486,122.9401
2015-07-20,127.8865,132.8241,122.9489
2015-07-17,127.8465,132.6858,123.0072
2015-07-16,127.8298,132.6515,123.0082
2015-07-15,127.8032,132.6272,122.9792
2015-07-14,127.8162,132.6337,122.9986
2015-07-13,127.8018,132.6506,122.9531
2015-07-10,127.8103,132.6458,122.9749
2015-07-09,127.8687,132.5666,123.1707
2015-07-08,127.9725,132.2312,123.7138
2015-07-07,128.0438,132.0755,124.0121
2015-07-06,128.0673,132.0601,124.0745
2015-07-02,128.0767,132.0527,124.1007
2015-07-01,128.0627,132.0674,124.0579
2015-06-30,128.0528,132.0748,124.0309
2015-06-29,128.0849,132.0529,124.117
2015-06-26,128.0981,132.0238,124.1724
2015-06-25,128.0564,132.09,124.0228
2015-06-24,128.0052,132.1424,123.8681
2015-06-23,127.9762,132.1344,123.8181
2015-06-22,127.9132,132.238,123.5885
2015-06-19,127.8571,132.2825,123.4317
2015-06-18,127.8034,132.3645,123.2423
2015-06-17,127.7836,132.3535,123.2136
2015-06-16,127.7821,132.3527,123.2115
2015-06-15,127.7537,132.3495,123.158
2015-06-12,127.7633,132.3545,123.1721
2015-06-11,127.785,132.3771,123.1929
2015-06-10,127.7592,132.3503,123.1681
2015-06-09,127.6937,132.3308,123.0565
2015-06-08,127.6298,132.3843,122.8754
2015-06-05,127.574,132.3973,122.7507
2015-06-04,127.4672,132.471,122.4633
2015-06-03,127.3863,132.4218,122.3508
2015-06-02,127.3367,132.3219,122.3515
2015-06-01,127.2807,132.222,122.3393
2015-05-29,127.2119,132.0846,122.3393
2015-05-28,127.1829,132.0026,122.3632
2015-05-27,127.1426,131.8468,122.4383
2015-05-26,127.0933,131.6508,122.5358
2015-05-22,127.074,131.5982,122.5498
2015-05-21,127.0386,131.4222,122.655
2015-05-20,126.9952,131.2556,122.7349
2015-05-19,127.0304,131.4241,122.6367
2015-05-18,127.0792,131.6678,122.4907
2015-05-15,127.0677,131.6282,122.5072
2015-05-14,127.0623,131.6156,122.5091
2015-05-13,127.0584,131.6056,122.5113
2015-05-12,127.0887,131.6318,122.5457
2015-05-11,127.109,131.6409,122.5771
2015-05-08,127.1113,131.6417,122.5809
2015-05-07,127.0657,131.6297,122.5016
2015-05-06,127.0117,131.7338,122.2895
2015-05-05,126.9235,131.9777,121.8693
2015-05-04,126.809,132.2559,121.3621
2015-05-01,126.663,132.363,120.963
2015-04-30,126.5065,132.4569,120.5561
2015-04-29,126.3982,132.6713,120.125
2015-04-28,126.2313,132.7834,119.6793
2015-04-27,126.008,132.8612,119.1548
2015-04-24,125.7788,132.6479,118.9098
